provider_ccn,hospital_name,state_code,city,fiscal_year_begin_date,fiscal_year_end_date,number_of_beds,total_costs,inpatient_total_charges,combined_outpatient_inpatient_total_charges,inpatient_revenue,total_patient_revenue,net_patient_revenue,less_total_operating_expense,net_income_from_service_to_patients
61321,MT. SAN RAFAEL HOSPITAL,CO,TRINIDAD,01/01/2023,12/31/2023,25.0,35403105.0,11046796.0,95237104.0,12566699.0,98591963.0,35337327.0,41933070.0,-6595743.0
110002,UPSON REGIONAL MEDICAL CENTER,GA,THOMASTON,01/01/2023,12/31/2023,81.0,86987898.0,139798338.0,452218503.0,141676502.0,479793678.0,118693804.0,119229774.0,-535970.0
110050,ADVENTHEALTH MURRAY,GA,CHATSWORTH,01/01/2023,12/31/2023,29.0,20289362.0,33631970.0,218041860.0,32685758.0,241452205.0,42684499.0,38975568.0,3708931.0
110054,FLOYD MEDICAL CENTER,GA,ROME,01/01/2023,12/31/2023,227.0,429959045.0,1034702802.0,2223296444.0,1048661578.0,2233477678.0,485730076.0,448138637.0,37591439.0
110150,ATRIUM HEALTH NAVICENT BALDWIN,GA,MILLEDGEVILLE,01/01/2023,12/31/2023,86.0,65353187.0,79644523.0,223123259.0,79644523.0,223123258.0,60252013.0,68724457.0,-8472444.0
110165,SOUTHERN REGIONAL MEDICAL CENTER,GA,RIVERDALE,01/01/2023,12/31/2023,233.0,117559966.0,383674994.0,680686950.0,383674994.0,680686950.0,139097472.0,133451210.0,5646262.0
111312,SCREVEN COUNTY HOSPITAL,GA,SYLVANIA,01/01/2023,12/31/2023,25.0,13820853.0,10315622.0,42026351.0,10315622.0,42026351.0,15614956.0,14251425.0,1363531.0
111323,TATTNALL HOSPITAL COMPANY  LLC,GA,REIDSVILLE,01/01/2023,12/31/2023,25.0,62228589.0,117319371.0,576721349.0,117319372.0,576721350.0,110872208.0,63313743.0,47558465.0
112017,LANDMARK HOSPITAL OF ATHENS  LLC,GA,ATHENS,01/01/2023,12/31/2023,42.0,15777791.0,51266550.0,51266550.0,51266550.0,51266550.0,19005110.0,17486156.0,1518954.0
113029,AHN REHABILITATION HOSPITAL,GA,MACON,01/01/2023,12/31/2023,58.0,21793951.0,49035911.0,58653049.0,51742237.0,61700973.0,24624072.0,25637651.0,-1013579.0
114012,RIDGEVIEW INSTITUTE SMYRNA,GA,SMYRNA,01/01/2023,12/31/2023,188.0,32870495.0,100118700.0,114689715.0,100118700.0,114689715.0,46213832.0,32153451.0,14060381.0
114037,RIDGEVIEW INSTITUTE MONROE,GA,MONROE,01/01/2023,12/31/2023,111.0,20818652.0,69509640.0,72298415.0,70017150.0,72805925.0,28057291.0,23774554.0,4282737.0
171325,GRAHAM COUNTY HOSPITAL,KS,HILL CITY,01/01/2023,12/31/2023,15.0,9695516.0,1278879.0,9140739.0,1278879.0,9692205.0,8620241.0,11077557.0,-2457316.0
172007,SSH - WICHITA  INC.,KS,WICHITA,01/01/2023,12/31/2023,48.0,24167680.0,202804039.0,202804039.0,202804039.0,202804039.0,29466476.0,24162457.0,5304019.0
180001,ST ELIZABETH FT THOMAS,KY,FT. THOMAS,01/01/2023,12/31/2023,106.0,137231998.0,197512337.0,447895316.0,201093444.0,451686634.0,152888240.0,149676412.0,3211828.0
180095,CRITTENDEN COMMUNITY HOSPITAL LLC,KY,MARION,01/01/2023,12/31/2023,48.0,16046760.0,11460210.0,46239418.0,11524388.0,46666142.0,11644832.0,17021073.0,-5376241.0
181319,BRECKINRIDGE HEALTH  INC,KY,HARDINSBURG,01/01/2023,12/31/2023,25.0,25449190.0,5873794.0,58415394.0,5902659.0,59207165.0,27580169.0,26598475.0,981694.0
181327,MARSHALL COUNTY HOSPITAL,KY,BENTON,01/01/2023,12/31/2023,25.0,22545271.0,3488490.0,32050350.0,3488490.0,33189973.0,21387833.0,26183113.0,-4795280.0
220126,STEWARD NORWOOD HOSPITAL,MA,NORWOOD,01/01/2023,12/31/2023,,39729518.0,,57720627.0,,57720628.0,16522494.0,32078422.0,-15555928.0
240093,MCHS - SOUTHWEST MINNESOTA REGION,MN,MANKATO,01/01/2023,12/31/2023,118.0,358707689.0,334796037.0,835984225.0,334796036.0,1229271299.0,506591760.0,528213066.0,-21621306.0
241366,MEEKER COUNTY MEMORIAL HOSPITAL,MN,LITCHFIELD,01/01/2023,12/31/2023,25.0,45627161.0,10928421.0,76251453.0,11264923.0,80714726.0,48428142.0,49458853.0,-1030711.0
251335,OCHSNER STENNIS HOSPITAL,MS,DEKALB,01/01/2023,12/31/2023,25.0,22312245.0,7061243.0,38822198.0,7860158.0,39958528.0,21787202.0,22950500.0,-1163298.0
252005,SSH - GULF COAST,MS,GULFPORT,01/01/2023,12/31/2023,36.0,20626783.0,153026900.0,153026900.0,153026901.0,153026901.0,20399817.0,20522244.0,-122427.0
271336,LOGAN HEALTH WHITEFISH,MT,WHITEFISH,04/01/2023,12/31/2023,25.0,61328171.0,25289000.0,115532728.0,25309000.0,123112077.0,83948155.0,63608499.0,20339656.0
271337,LOGAN HEALTH  CUTBANK,MT,CUTBANK,04/01/2023,12/31/2023,20.0,8584248.0,375298.0,8817125.0,379735.0,9668854.0,8243283.0,9011616.0,-768333.0
310009,CLARA MAASS MEDICAL CENTER,NJ,BELLEVILLE,01/01/2023,12/31/2023,259.0,343563649.0,1025419774.0,1762592155.0,1031233195.0,1777631766.0,356561169.0,374595594.0,-18034425.0
310069,INSPIRA MEDICAL CENTER MULLICA HILL,NJ,MULLICA HILL,01/01/2023,12/31/2023,286.0,403554929.0,1210977094.0,2081327334.0,1210981882.0,2118939532.0,479445034.0,465352249.0,14092785.0
310076,COOPERMAN BARNABAS MEDICAL CENTER,NJ,LIVINGSTON,01/01/2023,12/31/2023,597.0,1024248972.0,3040963128.0,4602673958.0,3087915894.0,4685435484.0,1185834568.0,1168446134.0,17388434.0
313025,KESSLER INSTITUTE FOR REHABILIATATIO,NJ,WEST ORANGE,01/01/2023,12/31/2023,336.0,215505018.0,607322909.0,821210781.0,607344152.0,821210782.0,273963375.0,226627611.0,47335764.0
321306,LINCOLN COUNTY MEDICAL CENTER,NM,RUIDOSO,01/01/2023,12/31/2023,25.0,58235180.0,30706108.0,128776016.0,30706108.0,152064523.0,74972063.0,68300002.0,6672061.0
330027,NASSAU UNIVERSITY MEDICAL CENTER,NY,EAST MEADOW,01/01/2023,12/31/2023,326.0,501404843.0,931987931.0,1324563308.0,931987933.0,1324563316.0,504892315.0,695178515.0,-190286200.0
330033,CHENANGO MEMORIAL HOSPITAL,NY,NORWICH,01/01/2023,12/31/2023,58.0,70712102.0,48237588.0,215551549.0,44935841.0,249310206.0,89999249.0,90444781.0,-445532.0
330094,COLUMBIA MEMORIAL HOSPITAL,NY,HUDSON,01/01/2023,12/31/2023,192.0,140407663.0,119514805.0,431783675.0,102825658.0,524124812.0,129707715.0,176210683.0,-46502968.0
330103,UPPER ALLEGHENY HEALTH SYSTEM,NY,OLEAN,01/01/2023,12/31/2023,202.0,179934128.0,130288953.0,450699230.0,131379139.0,474859639.0,174137004.0,210223206.0,-36086202.0
330104,MONTEFIORE NYACK HOSPITAL,NY,NYACK,01/01/2023,12/31/2023,237.0,335939853.0,912282117.0,1802556420.0,912282117.0,1802556420.0,342019564.0,352729689.0,-10710125.0
330158,GOOD SAMARITAN HOSPITAL,NY,SUFFERN,01/01/2023,12/31/2023,286.0,380376448.0,1479115016.0,2469879498.0,1479115016.0,2469889073.0,361579045.0,406043888.0,-44464843.0
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,NY,OCEANSIDE,01/01/2023,12/31/2023,312.0,555564013.0,2150996813.0,4137665136.0,2115434409.0,4137665136.0,621917217.0,748545860.0,-126628643.0
330264,ST. LUKES CORNWALL HOSPITAL,NY,NEWBURGH,01/01/2023,12/31/2023,193.0,242168539.0,765958912.0,1389692808.0,765958912.0,1389692808.0,246421584.0,259149532.0,-12727948.0
330331,PLAINVIEW HOSPITAL,NY,PLAINVIEW,01/01/2023,12/31/2023,156.0,222788363.0,557455487.0,888970045.0,557447755.0,888963845.0,236221803.0,295481936.0,-59260133.0
330410,TERENCE CARDINAL COOKE HEALTH CARE,NY,NEW YORK,01/01/2023,12/31/2023,56.0,104942872.0,183771159.0,183771159.0,251339448.0,251339448.0,101957762.0,112495752.0,-10537990.0
350011,SANFORD MEDICAL CENTER - FARGO,ND,FARGO,01/01/2023,12/31/2023,493.0,1052772873.0,1311009561.0,3387336769.0,1308490826.0,4119401968.0,1585070733.0,1761516762.0,-176446029.0
351312,NORTHWOOD DEACONESS HEALTH CENTER,ND,NORTHWOOD,01/01/2023,12/31/2023,12.0,15205779.0,5381115.0,14734973.0,5491333.0,15065091.0,13750952.0,15998119.0,-2247167.0
360002,UH SAMARITAN MEDICAL CENTER,OH,ASHLAND,01/01/2023,12/31/2023,38.0,82270898.0,44774668.0,232010121.0,44774668.0,232305655.0,86347459.0,95459584.0,-9112125.0
360013,WILSON MEMORIAL HOSPITAL,OH,SIDNEY,01/01/2023,12/31/2023,44.0,84095306.0,53576805.0,305380317.0,53576805.0,308059065.0,89737069.0,97298099.0,-7561030.0
360016,JEWISH HOSPITAL OF CINCINNATI,OH,CINCINNATI,01/01/2023,12/31/2023,170.0,300925355.0,896279547.0,1585406120.0,896279547.0,1585406121.0,338365755.0,345703033.0,-7337278.0
360041,UH PARMA MEDICAL CENTER,OH,PARMA,01/01/2023,12/31/2023,179.0,207674101.0,372212294.0,886007862.0,372212294.0,889191623.0,202853042.0,227420810.0,-24567768.0
360055,TRUMBULL MEMORIAL HOSPITAL,OH,WARREN,01/01/2023,12/31/2023,197.0,114101189.0,433665699.0,823642943.0,433665698.0,823669891.0,127085749.0,141430794.0,-14345045.0
360064,ST. ELIZABETH HEALTH CENTER,OH,YOUNGSTOWN,01/01/2023,12/31/2023,323.0,387871474.0,1316157174.0,2441120205.0,1316157174.0,2441190305.0,459983681.0,456898788.0,3084893.0
360071,VAN WERT COUNTY HOSPITAL,OH,VAN WERT,01/01/2023,12/31/2023,34.0,58179910.0,22222960.0,132068524.0,22222960.0,132068601.0,54144253.0,62255795.0,-8111542.0
360072,FAIRFIELD MEDICAL CENTER,OH,LANCASTER,01/01/2023,12/31/2023,185.0,283601120.0,393591643.0,1108617702.0,393591643.0,1106351398.0,315876820.0,324058402.0,-8181582.0
360089,MERCY HEALTH-TIFFIN  HOSPITAL LLC,OH,TIFFIN,01/01/2023,12/31/2023,35.0,75526667.0,83191409.0,343085998.0,83639967.0,343085997.0,103717280.0,84844651.0,18872629.0
360107,THE BELLEVUE HOSPITAL,OH,BELLEVUE,01/01/2023,12/31/2023,50.0,47478315.0,34544536.0,193899938.0,34544536.0,194627284.0,53800704.0,58761347.0,-4960643.0
360109,COSHOCTON REGIONAL MEDICAL CENTER,OH,COSHOCTON,01/01/2023,12/31/2023,56.0,39056586.0,59217819.0,168645980.0,59217819.0,168645979.0,42261388.0,47283206.0,-5021818.0
360125,ASHTABULA COUNTY MEDICAL CENTER,OH,ASHTABULA,01/01/2023,12/31/2023,105.0,121525379.0,121564814.0,482124186.0,121564813.0,548216591.0,150918586.0,163917773.0,-12999187.0
360132,KETTERING HEALTH HAMILTON,OH,HAMILTON,01/01/2023,12/31/2023,138.0,154899529.0,399654738.0,1003543576.0,399654738.0,1003337297.0,174620313.0,178816146.0,-4195833.0
360352,THE SURGICAL HOSPITAL AT SOUTHWOODS,OH,YOUNGSTOWN,01/01/2023,12/31/2023,24.0,94347281.0,49045808.0,592046064.0,49045808.0,831224868.0,192320464.0,206885926.0,-14565462.0
360360,SOIN MEDICAL CENTER,OH,BEAVERCREEK,01/01/2023,12/31/2023,168.0,218744307.0,630891435.0,1548946630.0,630891435.0,1555909351.0,281301519.0,276226019.0,5075500.0
360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,OH,BEACHWOOD,01/01/2023,12/31/2023,24.0,62437481.0,13793279.0,156252250.0,13793279.0,156777588.0,50384697.0,64349752.0,-13965055.0
360368,KETTERING HEALTH TROY,OH,TROY,01/01/2023,12/31/2023,28.0,63202114.0,76152692.0,414028257.0,76152692.0,416541349.0,75778711.0,73298873.0,2479838.0
361330,HOCKING VALLEY,OH,LOGAN,01/01/2023,12/31/2023,25.0,39433114.0,20565151.0,116651635.0,20565152.0,117930545.0,43476182.0,43606149.0,-129967.0
361331,FAYETTE COUNTY MEMORIAL HOSP,OH,WASHINGTON COURT HOUSE,01/01/2023,12/31/2023,25.0,51071860.0,22676480.0,171512095.0,22676481.0,171512097.0,56561031.0,51755154.0,4805877.0
362024,SSH - YOUNGSTOWN,OH,YOUNGSTOWN,01/01/2023,12/31/2023,31.0,11494325.0,91794722.0,91794722.0,91794723.0,91794723.0,12594020.0,11449769.0,1144251.0
363026,HILLSIDE HOSPITAL,OH,WARREN,01/01/2023,12/31/2023,65.0,20574442.0,49394370.0,64686303.0,49404370.0,64686304.0,20653572.0,20735240.0,-81668.0
363305,NATIONWIDE CHILDRENS HOSPITAL,OH,COLUMBUS,01/01/2023,12/31/2023,701.0,1685984935.0,2083573882.0,3813588441.0,2083573882.0,4089205481.0,2328379617.0,2127336627.0,201042990.0
363309,NATIONWIDE CHILDRENS HOSP TOLEDO LLC,OH,TOLEDO,01/01/2023,12/31/2023,46.0,50927444.0,151730422.0,264678468.0,151730422.0,264678468.0,49558871.0,53166070.0,-3607199.0
391306,ENDLESS MOUNTAINS HEALTH SYSTEMS,PA,MONTROSE,01/01/2023,12/31/2023,25.0,18006797.0,2942399.0,29669156.0,4579521.0,30547216.0,20081179.0,23946912.0,-3865733.0
404007,HOSPITAL PSIQUIATRICO CABO ROJO,PR,CABO ROJO,01/01/2023,12/31/2023,39.0,7537369.0,4652498.0,11721632.0,4930649.0,11999783.0,9195302.0,10176624.0,-981322.0
430097,SANFORD ABERDEEN MEDICAL CENTER,SD,ABERDEEN,01/01/2023,12/31/2023,48.0,62877352.0,29285366.0,167053875.0,29285366.0,190243735.0,66330738.0,80676197.0,-14345459.0
450010,UNITED REGIONAL HEALTH CARE SYSTEM,TX,WICHITA FALLS,01/01/2023,12/31/2023,244.0,344458982.0,714234759.0,1430923414.0,729929778.0,1422244647.0,447883041.0,389980373.0,57902668.0
450424,SAN JACINTO METHODIST HOSPITAL,TX,BAYTOWN,01/01/2023,12/31/2023,254.0,424155381.0,1430190294.0,3020533409.0,1431012099.0,3021355213.0,430615413.0,422313871.0,8301542.0
450889,TEXAS INSTITUTE  FOR SURGERY AT PRES,TX,DALLAS,01/01/2023,12/31/2023,9.0,58958562.0,25335724.0,190245278.0,25335724.0,190245278.0,82694668.0,61037181.0,21657487.0
452022,SSH - DALLAS  INC.,TX,PLANO,01/01/2023,12/31/2023,61.0,38464507.0,276038923.0,276038923.0,276038924.0,276038924.0,39798907.0,38783069.0,1015838.0
520037,MARSHFIELD MEDICAL CENTER,WI,MARSHFIELD,01/01/2023,12/31/2023,215.0,568671433.0,708667799.0,1647797906.0,853451255.0,2173971109.0,765458896.0,834076205.0,-68617309.0
520198,AURORA MEDICAL CENTER OSHKOSH,WI,OSHKOSH,01/01/2023,12/31/2023,83.0,178429598.0,155422809.0,817850729.0,151482376.0,823580096.0,231369766.0,196114465.0,35255301.0
520207,AURORA MEDICAL CENTER GRAFTON,WI,GRAFTON,01/01/2023,12/31/2023,133.0,242818876.0,442243350.0,1250903587.0,461263401.0,1250262772.0,330572805.0,258560658.0,72012147.0
21301,PROVIDENCE VALDEZ MEDICAL CENTER,AK,VALDEZ,01/01/2023,12/31/2023,11.0,21248223.0,9987723.0,25427859.0,9987726.0,27355413.0,20895315.0,19803463.0,1091852.0
21302,PROVIDENCE SEWARD MEDICAL & CARE CEN,AK,SEWARD,01/01/2023,12/31/2023,6.0,27828244.0,23048831.0,42881882.0,23762579.0,45808439.0,29673662.0,25188150.0,4485512.0
22001,ALASKA SPECIALTY HOSPITAL  LLC,AK,ANCHORAGE,01/01/2023,12/31/2023,21.0,48296478.0,111423578.0,111423578.0,111423578.0,111423578.0,41181343.0,51056821.0,-9875478.0
42011,ADVANCED CARE HOSPITAL OF WHITE CO.,AR,SEARCY,10/01/2022,09/30/2023,20.0,6716527.0,16186787.0,17469693.0,17466973.0,17469694.0,5637818.0,7091792.0,-1453974.0
53043,PALOMAR HEALTH REHABILITATION INSTIT,CA,ESCONDIDO,01/01/2023,12/31/2023,52.0,25224678.0,71769734.0,71769734.0,71769734.0,71769734.0,31025553.0,25134330.0,5891223.0
53046,SACRAMENTO SIERRA REHAB HOSPITAL,CA,SACRAMENTO,04/24/2023,12/31/2023,52.0,15565497.0,17874255.0,17874542.0,17874542.0,17874542.0,8221407.0,15204523.0,-6983116.0
60125,ADVENT HEALTH CASTLE ROCK HOSP,CO,CASTLE ROCK,01/01/2023,12/31/2023,89.0,132671435.0,294292417.0,817019576.0,294215190.0,887410457.0,176618419.0,170576499.0,6041920.0
61327,SOUTHWEST MEMORIAL HOSPITAL,CO,CORTEZ,01/01/2023,12/31/2023,20.0,56160091.0,21135956.0,133243975.0,23972208.0,157969599.0,76386189.0,79210615.0,-2824426.0
140291,GOOD SHEPHERD HOSPITAL,IL,BARRINGTON,01/01/2023,12/31/2023,176.0,285668703.0,477722139.0,1204654378.0,477722139.0,1205087128.0,383537919.0,311779826.0,71758093.0
170198,SUMMIT SURGICAL  LLC,KS,HUTCHINSON,01/01/2023,12/31/2023,10.0,14157763.0,19153469.0,44964685.0,19153469.0,44964685.0,14377127.0,14398197.0,-21070.0
171374,FREDONIA REGIONAL HOSPITAL,KS,FREDONIA,01/01/2023,12/31/2023,25.0,13184042.0,1915970.0,19951114.0,1915969.0,20714784.0,11658878.0,14729381.0,-3070503.0
220020,STEWARD ST. ANNES HOSPITAL,MA,FALL RIVER,01/01/2023,12/31/2023,154.0,301451836.0,302405576.0,854554876.0,307320099.0,859469403.0,331569570.0,308570157.0,22999413.0
254007,BRENTWOOD BEHAVIORAL HEALTHCARE,MS,JACKSON,01/01/2023,12/31/2023,105.0,17984317.0,37597515.0,38918813.0,37597515.0,38918813.0,30806621.0,26229984.0,4576637.0
271323,CLARK FORK VALLEY HOSPITAL,MT,PLAINS,01/01/2023,12/31/2023,16.0,28729663.0,9697502.0,45599227.0,10517958.0,49152846.0,29431948.0,31029655.0,-1597707.0
330028,RICHMOND UNIVERSITY MEDICAL CENTER,NY,STATEN ISLAND,01/01/2023,12/31/2023,209.0,380876747.0,1156298538.0,1882329885.0,965706308.0,1676176605.0,380053310.0,518802618.0,-138749308.0
330126,GARNET HEALTH MEDICAL CENTER,NY,MIDDLETOWN,01/01/2023,12/31/2023,329.0,577078967.0,1384407447.0,2264753975.0,1384407448.0,2264753977.0,566576077.0,650641024.0,-84064947.0
330144,IRA DAVENPORT MEMORIAL HOSPITAL  INC,NY,BATH,01/01/2023,12/31/2023,15.0,28987826.0,23262978.0,85936609.0,23262978.0,86429110.0,21361710.0,30429369.0,-9067659.0
330157,SAMARITAN MEDICAL CENTER,NY,WATERTOWN,01/01/2023,12/31/2023,165.0,258446932.0,237954495.0,900547919.0,238883633.0,986538289.0,313954723.0,323979852.0,-10025129.0
330162,NORTHERN WESTCHESTER HOSPITAL,NY,MOUNT KISCO,01/01/2023,12/31/2023,162.0,374345652.0,484968816.0,1338931014.0,508443009.0,1338402940.0,438163889.0,451353161.0,-13189272.0
330193,FLUSHING HOSPITAL MEDICAL CENTER,NY,FLUSHING,01/01/2023,12/31/2023,247.0,303237501.0,261854155.0,440005178.0,261854155.0,440904426.0,386233251.0,367511665.0,18721586.0
330203,CROUSE HOSPITAL,NY,SYRACUSE,01/01/2023,12/31/2023,502.0,467344341.0,588864471.0,1068838054.0,588673495.0,1068838053.0,533777689.0,525040768.0,8736921.0
330205,ST ANTHONYS COMMUNITY HOSPITAL,NY,WARWICK,01/01/2023,12/31/2023,60.0,71525665.0,166643251.0,543380292.0,166418366.0,543380843.0,87821992.0,76727393.0,11094599.0
330208,ST. JOHNS RIVERSIDE HOSPITAL,NY,YONKERS,01/01/2023,12/31/2023,319.0,298730541.0,498079281.0,948149038.0,498079281.0,948149038.0,268083536.0,357589798.0,-89506262.0
331310,ELLENVILLE REGIONAL HOSPITAL,NY,ELLENVILLE,01/01/2023,12/31/2023,25.0,26163321.0,9700582.0,59462591.0,9670014.0,59462591.0,27046416.0,26211057.0,835359.0
373033,MERCY REHABILITATION HOSPITAL OKLAHO,OK,OKLAHOMA CITY,01/01/2023,12/31/2023,66.0,20510432.0,42597192.0,42597192.0,42597192.0,42597192.0,27992841.0,20597321.0,7395520.0
374012,BROOKHAVEN MEADOWBROOK HOSPITAL,OK,TULSA,01/01/2023,12/31/2023,,,,,,,,,
420011,CANNON MEMORIAL HOSPITAL,SC,PICKENS,01/01/2023,12/31/2023,42.0,20560199.0,22802009.0,111571258.0,22797431.0,124296550.0,26047128.0,25476996.0,570132.0
431307,SANFORD MEDICAL CENTER CLEAR LAKE,SD,CLEAR LAKE,01/01/2023,12/31/2023,10.0,7224044.0,1973401.0,9980937.0,1969953.0,10685760.0,7823972.0,7037133.0,786839.0
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,TN,ERIN,01/01/2023,12/31/2023,25.0,39914980.0,30477062.0,41429145.0,30551055.0,49944931.0,14775110.0,36251776.0,-21476666.0
444005,BEHAVORIAL HEALTHCARE CENTERS,TN,MARTIN,01/01/2023,12/31/2023,16.0,3714939.0,5445681.0,5445681.0,5445680.0,5445680.0,4771459.0,3943282.0,828177.0
444031,KNOXVILLE CENTER FOR BEHAVIORAL MEDI,TN,KNOXVILLE,01/01/2023,12/31/2023,64.0,15759579.0,35997661.0,35997661.0,35997655.0,36399383.0,11904688.0,17078025.0,-5173337.0
450694,EL CAMPO MEMORIAL HOSPITAL,TX,EL CAMPO,01/01/2023,12/31/2023,26.0,43596083.0,16179228.0,85990704.0,15867285.0,91016263.0,28723404.0,50397459.0,-21674055.0
450864,TEXAS SPINE AND JOINT HOSPITAL,TX,TYLER,01/01/2023,12/31/2023,20.0,92068259.0,114065094.0,672405935.0,114065093.0,684004977.0,154208555.0,106778624.0,47429931.0
490004,SENTARA RMH MEDICAL CENTER,VA,HARRISONBURG,01/01/2023,12/31/2023,238.0,378036475.0,418644166.0,1282599028.0,418644165.0,1282599028.0,424287570.0,532772706.0,-108485136.0
490007,SENTARA NORFOLK GENERAL HOSPITAL,VA,NORFOLK,01/01/2023,12/31/2023,472.0,1148864662.0,2397582529.0,4471302184.0,2397582528.0,4467876627.0,1662604822.0,1455124642.0,207480180.0
490013,HALIFAX REGIONAL HOSPITAL,VA,SOUTH BOSTON,01/01/2023,12/31/2023,44.0,108879672.0,90848408.0,334559748.0,91469611.0,340524269.0,102425041.0,126612147.0,-24187106.0
490018,AUGUSTA MEDICAL CENTER,VA,FISHERSVILLE,01/01/2023,12/31/2023,193.0,340391613.0,393917027.0,1447907139.0,399654802.0,1482212039.0,448911975.0,414402498.0,34509477.0
490037,SHORE MEMORIAL HOSPITAL,VA,ONACOCK,01/01/2023,12/31/2023,52.0,86199902.0,56057400.0,357470003.0,357470005.0,357470005.0,101621917.0,95242695.0,6379222.0
490044,SENTARA OBICI HOSPITAL,VA,SUFFOLK,01/01/2023,12/31/2023,186.0,254486262.0,527733251.0,1404054618.0,527733250.0,1404054619.0,361111000.0,311672000.0,49439000.0
490046,SENTARA LEIGH HOSPITAL,VA,NORFOLK,01/01/2023,12/31/2023,274.0,405078506.0,857810003.0,2175706432.0,858278764.0,2177283682.0,597122000.0,488808000.0,108314000.0
490050,VIRGINIA HOSPITAL CENTER ARLINGTON,VA,ARLINGTON,01/01/2023,12/31/2023,385.0,613155693.0,1035934886.0,2172129551.0,1035934889.0,2186532064.0,678312768.0,687470680.0,-9157912.0
490052,RIVERSIDE REGIONAL MEDICAL CENTER,VA,NEWPORT NEWS,01/01/2023,12/31/2023,433.0,831367159.0,1000255858.0,3272229816.0,3284882189.0,3284882189.0,1076928021.0,1324540591.0,-247612570.0
490057,SENTARA VA. BEACH GENERAL HOSPITAL,VA,VIRGINIA BEACH,01/01/2023,12/31/2023,239.0,348735433.0,847717865.0,1868811653.0,849789468.0,1871785917.0,478391000.0,420283000.0,58108000.0
490066,SENTARA WILLIAMSBURG REGIONAL MEDICA,VA,WILLIAMSBURG,01/01/2023,12/31/2023,123.0,176001408.0,319004962.0,821861784.0,319004963.0,823409192.0,217006484.0,211964646.0,5041838.0
490067,BON SECOURS SOUTHSIDE MEDICAL CENTER,VA,PETERSBURG,01/01/2023,12/31/2023,300.0,248767098.0,1282549096.0,2565858344.0,1282549095.0,2565858343.0,261505389.0,266964692.0,-5459303.0
490075,DANVILLE REGIONAL MEDICAL CENTER,VA,DANVILLE,01/01/2023,12/31/2023,205.0,223990277.0,687515226.0,1904963714.0,687593507.0,2014104819.0,375903329.0,348860941.0,27042388.0
490077,SENTARA MARTHA JEFFERSON HOSPITAL,VA,CHARLOTTESVILLE,01/01/2023,12/31/2023,150.0,268677441.0,305749542.0,1015876626.0,305799542.0,1015876626.0,269607135.0,410139557.0,-140532422.0
490093,SENTARA CAREPLEX HOSPITAL,VA,HAMPTON,01/01/2023,12/31/2023,169.0,240704782.0,390166480.0,1235688064.0,390166480.0,1235688064.0,328872887.0,299633773.0,29239114.0
670076,HERITAGE PARK SURGICAL HOSPITAL,TX,SHERMAN,01/01/2023,12/31/2023,12.0,44084133.0,17993820.0,231213514.0,17993819.0,231213514.0,54268561.0,46035295.0,8233266.0
673076,REHAB HOSPITAL OF FLOWER MOUND,TX,FLOWER MOUND,01/01/2023,12/31/2023,29.0,12615073.0,19905038.0,19992150.0,19905038.0,19992150.0,14282627.0,12055841.0,2226786.0
50078,PROVIDENCE LTTL CO MARY MC SAN PEDRO,CA,SAN PEDRO,01/01/2023,12/31/2023,97.0,221409740.0,628002260.0,950203995.0,628105940.0,948104788.0,217420072.0,259295104.0,-41875032.0
50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,CA,NEWPORT BEACH,01/01/2023,12/31/2023,512.0,1352973476.0,2489022672.0,5486548267.0,2489531291.0,5488172076.0,1565207812.0,1668055821.0,-102848009.0
50232,FRENCH HOSPITAL MEDICAL CENTER,CA,SAN LUIS OBISPO,01/01/2023,12/31/2023,98.0,183440332.0,548895547.0,1068955431.0,556571473.0,1068955432.0,232243087.0,222361689.0,9881398.0
50235,PROVIDENCE ST JOSEPH MEDICAL CENTER,CA,BURBANK,01/01/2023,12/31/2023,368.0,477651794.0,1680714683.0,2784924292.0,1680618257.0,2773536458.0,528233986.0,577786726.0,-49552740.0
50236,ADVENTIST HEALTH SIMI VALLEY,CA,SIMI VALLEY,01/01/2023,12/31/2023,144.0,183718676.0,696512084.0,1199186218.0,694998693.0,1199202270.0,206029666.0,231116226.0,-25086560.0
50239,ADVENTIST HEALTH GLENDALE,CA,GLENDALE,01/01/2023,12/31/2023,323.0,457452030.0,2333541192.0,3560915076.0,2337562125.0,3577089175.0,535954970.0,597087611.0,-61132641.0
50335,ADVENTIST HEALTH SONORA,CA,SONORA,01/01/2023,12/31/2023,84.0,265978505.0,420273955.0,1401025780.0,429442553.0,1476822952.0,325214920.0,312313835.0,12901085.0
50352,BARTON MEMORIAL HOSPITAL,CA,SOUTH LAKE TAHOE,01/01/2023,12/31/2023,63.0,134259103.0,179424573.0,682469373.0,179453508.0,708806565.0,170453748.0,207378735.0,-36924987.0
50357,GOLETA VALLEY COTTAGE HOSPITAL,CA,SANTA BARBARA,01/01/2023,12/31/2023,24.0,84278839.0,81549217.0,342765171.0,82340983.0,352597168.0,120772316.0,100013275.0,20759041.0
